kdrama_id,drama_name,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop
b0f6c7f601da4e9c94ebaeda7026884d,Sugar Coating,2020,,,South Korea,Drama,6,540,2020-10-08,2020-11-12,Thursday,,15+ - Teens 15 or older,"The web-drama ""Sugar Coating"" is a growth romance drama of five young people who have difficulty in love and tells the story of finding sincerity in a relationship entangled with sweet lies.(Source: HanCinema) ",58549,99999
c0d40cf7af0d43ce973e7bd313917a92,Private Lives,2020,['Nam Gun'],['Yoo Sung Yeol'],South Korea,Drama,16,4500,2020-10-07,2020-11-26,"Wednesday, Thursday",jTBC Netflix,15+ - Teens 15 or older,"Swindlers come across a secret of the nation and try to reveal the secret. They must go up against a large company by using all of their skills.Lee Jung Hwan is a team leader for the major corporation. He looks like an ordinary company employee, but he is a mysterious figure. Cha Joo Eun is a swindler, who has the looks of a sweet and innocent woman. She supports herself with her crimes. Jung Bok Ki is a professional swindler. She often targets other swindlers. She is elegant and also charismatic. Kim Jae Wook is Jung Bok Ki’s partner in crime.(Source: AsianWiki)",6110,668
7b6910f282ff44fb87e712741d34adb6,Do Do Sol Sol La La Sol,2020,"['Kim Min Kyung', 'Goo Sung Joon']",['Oh Ji Young'],South Korea,Drama,16,3780,2020-10-07,2020-11-26,"Wednesday, Thursday",KBS2 Netflix,15+ - Teens 15 or older,"Goo Ra Ra is a naive rich girl, who dreams of being a great pianist with her father's love guiding her. But her path becomes rocky when her father passes away, and she finds herself going bankrupt. Being scammed of a home and needing an escape, she goes on a ride where she encounters an accident trying to avoid Sun Woo Joon, a diligent worker trying to make ends meet. Being hospitalized with a broken arm and no place to go, guilty Sun Woo Joon decides to take responsibility and take care of her. With Go Ra Ra’s naive personality, she slowly begins creeping into Sun Woo Joon's heart, while trying to deal with the challenges of living an adult life.(Source: Edenie at MyDramaList)",4200,256
b111d3b06cb540d5b8fe7f48220e7325,Tale of the Nine-Tailed,2020,"['Kang Shin Hyo', 'Jo Nam Hyung']",['Han Woo Ri'],South Korea,Drama,16,4200,2020-10-07,2020-12-03,"Wednesday, Thursday",tvN,15+ - Teens 15 or older,"The mythical nine-tailed fox, or gumiho, Lee Yeon had to settle in the city many centuries ago. Able to transform into human form, he eradicates supernatural beings that threaten the mortal world. His real aim is to find the reincarnation of his lost first love.The talented television producer Nam Ji Ah works on a show that features urban myths. In the past, her parents were involved in a mysterious car accident and disappeared, and she suspects that Lee Yeon might be connected with this accident.The half-brother to Lee Yeon is the captivating Lee Rang. Despite being half-human himself, he harbors a deep-seated contempt for all people. For sport, he will unleash his seductive prowess upon his human-du-jour by promising to grant them their wishes, only to trick them into paying a hefty price for their earthly desires.(Source: Lee Cox at MyDramaList)",833,53
9e124877343d4de99a38c88533227540,Everywhere and Nowhere,2020,,,South Korea,Drama,3,900,2020-10-06,2020-10-08,"Tuesday, Wednesday, Thursday",,Not Yet Rated,,49708,99999
f63cabb4f05f44c09aa9eeb06d86a3d7,My Dangerous Wife,2020,['Lee Hyung Min'],['Hwang Da Eun'],South Korea,Drama,16,4200,2020-10-05,2020-11-24,"Monday, Tuesday",MBN,18+ Restricted (violence & profanity),"Shim Jae Kyung is smart, kindhearted and wealthy. She is married to Kim Yoon Chul. They have been married for the past 6 years. Shim Jae Kyung enjoys her happy married life with her husband, but she becomes involved in a mysterious kidnapping case.Her husband, Kim Yoon Chul, is a popular chef. He has a good looking appearance and cheerful personality. He has an ordinary married life with his wife, but he feels Shim Jae Kyeong is awful and gets bored with his marriage. Meanwhile, Jin Sun Mi works at Kim Yoon Chul’s Italian restaurant. She has a special relationship with Kim Yoon Chul. She will do anything to get what she wants.(Source: AsianWiki)",3232,3228
af98fb749a9e4c36860a6c7d69c31888,Special Record on Earth,2020,,,South Korea,Drama,10,600,2020-09-29,2020-12-08,,,Not Yet Rated,,48663,99999
55eb6c8963ec4ebc9b7bfa09116b3848,Yeokkeuni,2020,,,South Korea,Drama,5,480,2020-09-29,2020-10-27,Tuesday,,G - All Ages,"Gu Il lives with her boyfriend. And the story begins with her explaining how they met. And the ups and downs both couples went through and how they got diverted from their relationship and realised their fault, and started living together in the end. ",60952,99999
f7a00d12cf2249fcbc3e254a44cc44b8,More Than Friends,2020,['Choi Sung Bum'],['Jo Seung Hee'],South Korea,Drama,16,4080,2020-09-25,2020-11-28,"Friday, Saturday",jTBC Viki,15+ - Teens 15 or older,"Ten years ago, Kyung Woo Yeon was as innocent and carefree as any eighteen year old might be. With dreams, ambitions, and a heart ready to love, it was only a matter of time before she fell for someone. And fall she did; for her friend, Lee Soo. Unable to hold her feelings in her heart, she confesses to him before he leaves and gets friend-zoned. Seven years later, she tries her luck again only to be rejected again. She is determined to get over what she considers this curse of not being able to experience love. One lonely day in Jeju, she declares confidently that she no longer likes him and decided to leave him. He too leaves Korea having a heavy pang in his heart.  She had tried every trick to get over this curse that she had, having almost 12 ex-boyfriends. Till one day, when she finds a guy, Joon Soo who offers to be her test man and help her determine whether the fault lies in her or the men she has dated. Having been traumatized by the divorce of his parents in the past, Lee Soo always stops himself from love and choose to not start something so that it won't end. After 3 years leaving Jeju island and his memory of Woo Yeon, Lee Soo comes back to Korea and find her with another man, but this time he hopes to face his feelings and not let his past overshadow him.(Source: jTBC)",6674,611
49f2d0c965754bddb0da5f1b26a2ceb0,The School Nurse Files,2020,['Lee Kyung Mi'],['Chung Se Rang'],South Korea,Drama,6,3060,"Sep 25, 2020","Sep 25, 2020",Friday,Netflix,15+ - Teens 15 or older,"An Eun Young is a new nurse teacher at school. She has a special ability to see jelly like monsters that are made from residue of human desire and she can also eradicate these jellies. She uses a toy knife and a BB gun to take out the jellies. She senses that a mysterious event takes place at her school.Hong In Pyo is a Chinese language teacher at the same school. Hong In Pyo has a special energy. In order to protect the students, An Eun Young and Hong In Pyo work together to eradicate these jellies.(Source: AsianWiki)",7137,521
31f0ed457f9e4989966116dc6ba7a0d0,Zombie Detective,2020,['Shim Jae Hyun'],['Baek Eun Jin'],South Korea,Drama,24,1800,2020-09-21,2020-10-27,"Monday, Tuesday",KBS2,15+ - Teens 15 or older,"A zombie and a writer team up to solve crimes in this thrilling drama that explores what happens when someone actually comes back to life. After being secretly buried on a hill, Moo Young comes back to life as a zombie thanks to illegally dumped medical waste. With his memory gone, he eventually accepts reality and does whatever he can to walk and look like a human. Luckily, his peculiarly developed sense of smell allows him to position himself as one of the prominent businesses in the field of private investigation, finding the bodies of those who are reported missing. Sun Ji, who once was a writer for a TV show that deals with issues regarding current affairs, is employed as a part-time assistant at Moo Young’s agency. While being emotional, hot-tempered, and willing to stamp out justice at all costs, Sun Ji finds out that Moo Young is a zombie. As she helps the zombie detective look for the traces of his lost memories, she comes to realize how Moo Young is related to one of her previous cases.(Source: Viki)~~ Two versions available: 24 episodes (TV) || 12 episodes (online)",1312,597
d16ff503ce6a4623a631eaeb99e49e15,18 Again,2020,['Ha Byung Hoon'],"['Kim Do Yeon', 'Ahn Eun Bin', 'Choi Yi Ryun']",South Korea,Drama,16,4200,2020-09-21,2020-11-10,"Monday, Tuesday",jTBC,15+ - Teens 15 or older,"After nearly twenty years of marriage, Jung Da Jung and Hong Dae Young seem to be well settled in their domestic lives. The proud parents of a pair of eighteen year old twins, the devoted couple have worked hard to build a happy home together. But what seems like an ideal life on the outside is really anything but. Fed up with Dae Young’s incessant nonsense, Da Jung is at her wits’ end. When Dae Young announces that he’s been fired, Da Jung gives up completely. Convinced life would be better without her husband in it, Da Jung wastes no time in filing for divorce.Shaken by his wife’s decision to leave him and utterly disappointed in where life has taken him, Dae Young takes a hard look at his life. It doesn’t take him long to see all the places where things went wrong, and soon he finds himself regretting absolutely everything about his life. The moment the thoughts of regret enter his head, his body is instantly transformed into that of an eighteen year old, while his thirty-seven year old mind remains intact. Suddenly given the chance to re-do his entire life, Dae Young changes his name to Ko Woo Young and enrolls himself in his children's’ school. Seeing life from an entirely different perspective, Dae Young soon finds that despite keeping his middle-aged brain, he still has a lot to learn. (Source: Viki)~~ Remake of the American film “17 Again"" [2009].",234,115
10065a2d8ccf44cdaa5aee6b5127ebe4,Homemade Love Story,2020,['Hong Seok Goo'],['Yoon Kyung Ah'],South Korea,Drama,100,2100,2020-09-19,2021-03-07,"Saturday, Sunday",KBS2,15+ - Teens 15 or older,"Three families live under one roof at a boarding house called Samkwang Villa. Soon Jung's family lives a pure and simple life and doesn't have a lot of money. Jung Ho's family is rich but is far from peaceful. Jung Won's family looks perfect from the outside but is actually quite rocky. Others join these families at Samgwang Villa, each with their own stories. What is the meaning of family in this day and age, with so many single-person households and people choosing not to get married? Let's meet the people who open their hearts to one another to live and love as a family in Homemade Love Story.(Source: Viki)",3597,3130
